,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Avg_Sentence_Length,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Semantic_Similarity,Total Score_Domain1,Total Score_Domain2
1320,27,404,1802,3.492574257,14.96296296,429,24,55,39,39,12,21,81,9,27,0,10,0,0,2,2,0.293123782,4,3
1321,16,321,1587,3.981308411,20.0625,367,33,62,37,18,9,16,67,5,16,0,6,0,0,0,1,0.287258565,3,4
1322,25,834,4329,4.21942446,33.36,1040,102,121,128,34,27,62,101,6,20,0,27,4,0,1,3,0.392587811,4,4
1323,24,538,2738,4.128252788,22.41666667,668,62,64,116,24,19,17,63,14,24,0,5,0,0,2,4,0.471642494,3,4
1324,24,343,1601,3.720116618,14.29166667,355,20,47,61,14,5,11,38,4,23,0,5,0,0,1,0,0.336295456,3,3
1325,38,685,3511,4.16350365,18.02631579,833,74,82,134,47,28,35,70,1,38,0,14,0,0,0,1,0.374753296,4,4
1326,21,415,2040,3.971084337,19.76190476,481,38,62,60,15,14,23,62,10,17,0,11,3,0,0,0,0.328128904,4,4
1327,24,549,2852,4.236794171,22.875,680,55,72,105,39,26,21,58,15,23,0,14,0,0,0,2,0.366044581,4,4
1328,36,575,2877,4.005217391,15.97222222,689,57,82,101,29,29,35,88,19,35,0,2,0,0,1,2,0.319562823,3,3
1329,23,376,1955,4.27393617,16.34782609,492,60,55,61,25,7,14,51,9,21,0,11,1,0,0,0,0.283505172,4,4
1330,28,671,3163,3.797317437,23.96428571,807,92,101,106,40,34,61,92,20,25,0,34,2,0,2,2,0.316356808,4,4
1331,4,73,343,3.821917808,18.25,82,8,13,12,1,2,1,11,7,4,0,0,0,0,3,0,0.31956172,2,2
1332,12,198,932,3.782828283,16.5,216,15,23,27,10,2,4,30,2,12,0,0,0,0,4,2,0.403041482,2,2
1333,14,242,1186,4.008264463,17.28571429,281,25,37,29,14,18,10,40,1,14,0,10,0,0,2,0,0.27323401,3,3
1334,21,489,2304,3.752556237,23.28571429,553,43,61,81,28,17,33,71,12,19,0,14,2,0,0,0,0.29151088,4,4
1335,15,529,2632,4.015122873,35.26666667,607,49,79,91,36,33,28,75,12,14,0,19,1,0,2,6,0.402794629,3,3
1336,10,214,1071,4.065420561,21.4,280,34,23,40,14,6,10,11,4,10,0,14,0,0,0,0,0.263188809,3,3
1337,17,311,1441,3.736334405,18.29411765,360,38,43,48,14,6,19,47,6,17,0,7,0,0,0,1,0.264155626,3,3
1338,26,345,1681,3.939130435,13.26923077,388,40,54,68,9,6,11,46,4,25,0,10,1,0,0,1,0.386782348,3,3
1339,9,193,927,3.901554404,21.44444444,212,23,28,34,8,9,11,24,3,9,0,14,0,0,1,0,0.349627644,3,3
1340,28,465,2314,4.075268817,16.60714286,558,53,65,83,29,20,9,53,6,25,0,26,2,0,0,1,0.296160728,4,4
1341,7,161,806,4.093167702,23,188,22,25,17,7,9,6,30,2,4,0,9,2,0,0,0,0.356995076,2,2
1342,8,139,741,4.323741007,17.375,182,17,21,18,7,7,4,21,6,5,0,8,2,0,0,3,0.372021705,2,2
1343,25,518,2547,4.030888031,20.72,604,46,82,66,32,19,26,79,26,24,0,22,0,0,0,0,0.290187091,4,4
1344,13,264,1193,3.625,20.30769231,284,18,32,41,8,12,7,30,9,12,0,3,0,0,1,2,0.383750111,3,2
1345,17,363,1795,4,21.35294118,445,37,56,56,23,14,17,46,12,13,0,5,3,0,0,0,0.312859327,3,3
1346,8,236,1170,4,29.5,265,23,45,53,7,14,5,25,8,8,0,6,0,0,1,2,0.367612392,3,3
1347,21,669,3047,3.611360239,31.85714286,726,40,87,106,32,34,27,105,16,19,0,19,1,0,0,4,0.367343068,3,3
1348,14,350,1817,4.26,25,440,37,48,68,25,8,13,40,11,13,0,13,0,0,1,0,0.497330368,4,4
1349,16,273,1177,3.443223443,17.0625,247,13,35,29,16,11,11,53,4,15,0,3,0,0,3,0,0.344839633,2,3
1350,23,384,1863,3.9296875,16.69565217,447,37,64,63,8,22,14,43,13,23,0,11,0,0,0,4,0.340052456,3,3
1351,34,675,3363,4.047407407,19.85294118,816,68,83,100,47,26,27,89,4,27,2,39,4,0,1,1,0.31653896,4,4
1352,29,463,2234,3.855291577,15.96551724,510,25,64,71,28,22,28,59,12,28,0,0,0,0,1,0,0.354185343,3,2
1353,12,234,1110,3.858974359,19.5,226,25,22,47,11,8,1,20,7,11,0,8,0,0,2,1,0.330959022,3,3
1354,42,565,2729,3.915044248,13.45238095,666,62,61,111,30,9,24,43,0,42,0,16,0,0,0,0,0.352856278,4,4
1355,15,249,1184,3.75502008,16.6,305,29,41,38,8,8,9,42,0,13,0,3,1,0,0,0,0.276635677,3,3
1356,17,276,1339,3.905797101,16.23529412,323,30,47,47,18,8,13,41,7,14,0,7,3,0,0,0,0.331422776,3,4
1357,12,174,803,3.683908046,14.5,182,14,26,19,4,3,13,31,4,9,1,15,2,0,0,0,0.19108668,2,3
1358,6,378,1863,3.944444444,63,448,42,62,48,25,25,17,51,9,6,0,10,0,0,1,0,0.241539627,3,2
1359,36,651,3142,3.886328725,18.08333333,744,89,86,100,33,12,26,70,1,33,0,23,3,0,1,1,0.312309414,5,4
1360,16,359,1772,3.947075209,22.4375,424,39,47,66,24,20,17,51,14,15,0,7,0,0,1,0,0.321716815,3,3
1361,14,197,972,3.959390863,14.07142857,235,29,36,31,9,7,10,33,12,14,0,0,0,0,2,2,0.289027005,2,2
1362,11,264,1243,3.761363636,24,292,30,33,53,14,11,12,26,3,11,0,8,0,0,1,0,0.27150014,3,3
1363,7,246,1290,4.329268293,35.14285714,293,18,35,28,21,6,10,41,5,7,0,8,0,0,0,1,0.597655833,3,3
1364,22,388,1861,3.889175258,17.63636364,419,43,48,43,27,16,11,47,5,20,1,9,0,0,0,0,0.236728936,4,3
1365,5,42,196,3.761904762,8.4,43,3,4,9,2,3,1,4,2,4,0,0,0,0,0,1,0.257523656,1,1
1366,34,656,3110,3.862804878,19.29411765,734,56,75,96,49,23,13,101,11,27,0,22,7,0,2,0,0.32460627,4,3
1367,21,555,2534,3.661261261,26.42857143,613,41,80,71,21,15,18,90,11,11,0,36,10,0,0,3,0.364003748,4,4
1368,10,276,1282,3.760869565,27.6,300,29,37,35,15,10,12,37,6,9,0,25,1,0,0,0,0.297732115,3,3
1369,11,191,922,3.921465969,17.36363636,228,32,27,26,12,4,3,31,2,10,0,16,0,0,0,0,0.316843897,3,3
1370,18,337,1758,4.240356083,18.72222222,421,50,56,66,16,10,11,37,4,15,2,9,1,0,1,0,0.360038608,3,4
1371,21,345,1797,4.252173913,16.42857143,429,35,54,58,20,13,12,37,2,18,0,9,2,0,0,1,0.444469392,3,4
1372,28,569,2859,4.042179262,20.32142857,656,70,80,122,28,15,16,52,9,26,0,4,1,0,2,0,0.38054046,4,4
1373,38,725,3606,4.04,19.07894737,851,113,81,140,37,20,39,48,15,33,1,51,3,0,0,0,0.326932073,5,4
1374,26,431,2239,4.255220418,16.57692308,514,39,54,81,18,15,26,49,3,25,0,16,0,0,0,3,0.480866462,4,3
1375,1,83,383,3.638554217,83,90,5,17,12,2,3,1,21,2,1,0,0,0,0,1,0,0,2,1
1376,22,358,1747,3.977653631,16.27272727,435,53,51,67,17,13,19,33,7,16,0,20,5,0,0,2,0.310691863,3,3
1377,32,727,3952,4.514442916,22.71875,1024,118,72,171,48,23,19,49,8,31,0,30,0,0,0,0,0.451110393,6,4
1378,10,126,568,3.515873016,12.6,125,6,18,18,6,5,2,23,4,9,0,0,0,0,0,3,0.30919379,2,1
1379,6,207,1022,4.038647343,34.5,261,18,33,27,14,9,13,36,6,5,0,9,0,0,0,0,0.502055287,3,3
1380,19,459,2325,4.11328976,24.15789474,549,52,77,67,22,21,21,69,7,16,0,6,2,0,0,1,0.443409085,4,3
1381,26,446,2192,4.01793722,17.15384615,478,41,62,58,20,16,11,65,15,25,0,9,0,0,0,3,0.327905744,3,3
1382,4,224,1156,4.227678571,56,292,27,27,35,14,11,13,28,1,4,0,8,1,0,0,2,0.638391435,3,3
1383,42,567,2609,3.75308642,13.5,632,53,81,84,32,32,17,70,8,31,6,46,4,0,0,2,0.288878292,4,3
1384,9,136,665,3.904411765,15.11111111,160,16,19,24,4,6,5,27,5,8,0,4,1,0,0,2,0.269102335,2,2
1385,17,453,2146,3.72406181,26.64705882,499,29,68,68,32,33,14,92,10,15,0,17,2,0,1,4,0.4103733,3,2
1386,9,213,1032,3.910798122,23.66666667,244,23,36,38,11,8,7,39,5,7,1,0,0,0,0,1,0.263693184,2,2
1387,28,599,2841,3.838063439,21.39285714,681,50,67,121,25,28,30,54,16,27,0,33,0,0,0,1,0.387751162,4,4
1388,23,419,1963,3.778042959,18.2173913,470,57,50,68,21,18,21,54,12,18,1,13,3,0,4,0,0.22035861,4,3
1389,24,516,2493,3.868217054,21.5,605,56,70,98,33,21,21,59,10,22,0,21,1,0,0,0,0.34220615,4,4
1390,10,269,1309,3.821561338,26.9,304,25,38,54,15,5,7,33,3,10,0,0,0,0,1,6,0.477954119,3,3
1391,3,195,941,3.815384615,65,240,24,35,43,12,4,9,34,11,2,0,0,0,0,2,0,0.34357819,1,1
1392,32,652,2894,3.506134969,20.375,692,38,101,89,32,31,25,98,28,32,0,4,0,0,1,2,0.366048396,4,4
1393,40,590,2870,3.954237288,14.75,711,50,82,90,37,13,26,81,5,37,0,16,2,0,1,1,0.253534228,4,4
1394,17,308,1657,4.392857143,18.11764706,401,43,42,57,12,4,12,37,1,17,0,0,0,0,0,1,0.567455888,4,4
1395,10,331,1658,4.057401813,33.1,411,46,43,49,25,18,12,56,4,9,0,12,0,0,0,1,0.325910121,4,4
1396,2,54,228,3.240740741,27,58,2,8,10,4,1,1,8,1,1,0,0,0,0,1,2,0.403742552,1,1
1397,19,497,2446,4.016096579,26.15789474,586,64,67,97,25,22,23,51,6,17,0,19,1,0,0,0,0.375096738,4,4
1398,27,381,2071,4.475065617,14.11111111,518,68,52,78,32,9,12,22,5,26,0,7,0,0,0,0,0.342654914,3,4
1399,15,511,2372,3.727984344,34.06666667,514,37,53,70,25,20,19,79,12,15,0,9,0,0,0,2,0.438636392,4,4
1400,29,515,2454,3.716504854,17.75862069,590,49,73,101,24,22,18,57,11,29,0,7,0,0,2,2,0.397596866,3,3
1401,27,694,3449,4.051873199,25.7037037,810,86,93,116,41,24,31,64,6,25,0,17,1,0,0,2,0.348928094,4,4
1402,22,465,2374,4.137634409,21.13636364,580,64,52,86,39,20,20,48,0,18,3,10,0,0,0,2,0.391991526,3,3
1403,28,501,2411,3.892215569,17.89285714,564,34,69,84,30,14,18,77,28,27,0,15,0,0,1,6,0.324698389,3,3
1404,3,49,258,4.326530612,16.33333333,62,11,5,8,5,2,1,4,1,2,0,1,0,0,0,0,0.422993392,2,1
1405,8,170,890,4.252941176,21.25,207,25,20,41,18,6,3,18,3,7,0,0,0,0,1,0,0.410158575,3,3
1406,25,458,2312,4.096069869,18.32,569,50,57,77,27,10,23,54,8,25,0,10,0,0,1,0,0.414568186,4,3
1407,18,388,2118,4.417525773,21.55555556,524,78,47,86,36,12,18,26,8,18,0,8,0,0,0,1,0.268876106,4,4
1408,24,558,2640,3.727598566,23.25,619,35,86,64,22,24,27,118,18,23,0,2,0,0,1,1,0.24096933,3,2
1409,16,220,1075,3.918181818,13.75,243,20,37,36,9,5,4,41,9,11,0,7,4,0,0,1,0.196899936,3,4
1410,31,622,3091,4.024115756,20.06451613,752,69,91,109,32,21,17,81,13,27,0,16,3,0,0,1,0.430245042,4,4
1411,17,380,1830,3.878947368,22.35294118,429,34,57,56,33,10,16,55,11,16,1,1,0,0,0,1,0.440282166,4,4
1412,17,367,1883,4.163487738,21.58823529,457,44,72,50,21,13,17,70,13,17,0,0,0,0,1,1,0.266391754,4,3
1413,27,424,1931,3.679245283,15.7037037,461,39,63,66,20,14,20,59,11,27,0,15,0,0,0,2,0.201525182,3,3
1414,53,997,4540,3.684052156,18.81132075,999,75,142,138,28,34,45,134,10,47,0,62,6,0,4,2,0.300798029,5,4
1415,32,634,2897,3.678233438,19.8125,684,36,88,85,30,25,30,101,13,27,0,46,4,0,0,9,0.303521782,3,3
1416,17,410,1997,3.92195122,24.11764706,501,51,52,83,20,16,17,29,3,17,0,11,0,0,2,1,0.317086786,4,4
1417,14,280,1352,3.810714286,20,329,40,33,45,15,13,9,32,4,14,0,0,0,0,1,1,0.278453708,3,3
1418,16,295,1514,4.223728814,18.4375,366,59,40,57,20,9,2,26,6,14,0,15,2,0,0,0,0.303903848,4,4
1419,20,415,2051,4.002409639,20.75,479,42,50,77,20,11,13,52,7,15,0,12,4,0,2,1,0.358245939,3,3
1420,33,726,3556,3.968319559,22,860,65,99,130,46,21,32,84,19,30,0,22,2,0,0,4,0.460736364,4,4
1421,15,333,1586,3.804804805,22.2,373,26,46,51,20,11,24,51,6,15,0,1,0,0,1,4,0.53082633,3,3
1422,16,270,1421,4.351851852,16.875,361,68,32,66,19,6,5,13,2,16,0,18,0,0,0,0,0.305026919,4,4
1423,41,937,4568,3.995731057,22.85365854,1075,108,119,175,57,35,31,90,7,41,0,56,0,0,1,0,0.381411463,5,4
1424,6,334,1680,4.053892216,55.66666667,394,32,53,53,12,11,16,42,8,5,0,5,0,0,0,2,0.603717744,3,3
1425,25,447,2189,4.006711409,17.88,542,59,57,60,34,11,20,50,10,20,2,24,3,0,0,3,0.302625269,4,4
1426,30,502,2458,3.934262948,16.73333333,599,78,66,94,41,31,23,57,20,24,3,13,2,0,3,1,0.265512645,4,4
1427,18,342,1730,4.169590643,19,459,40,38,67,20,13,11,27,2,18,0,26,0,0,0,2,0.493949383,4,3
1428,19,442,2239,4.115384615,23.26315789,552,67,62,80,29,13,12,39,5,19,0,12,0,0,0,1,0.390058458,4,3
1429,14,408,1914,3.772058824,29.14285714,438,22,59,60,31,18,6,57,4,11,0,20,2,0,0,4,0.374399185,3,3
1430,15,284,1411,4.056338028,18.93333333,342,43,36,53,12,10,13,33,2,13,0,13,1,0,0,1,0.312618881,3,3
1431,22,412,2039,3.995145631,18.72727273,463,46,57,75,30,10,22,39,13,16,2,3,4,0,2,3,0.307985485,3,3
1432,27,677,3406,4.084194978,25.07407407,819,86,82,116,41,12,41,65,9,25,0,34,2,0,0,5,0.347540677,4,4
1433,18,405,2214,4.520987654,22.5,565,70,43,95,39,19,15,23,8,17,0,16,0,0,1,0,0.357239664,4,4
1434,19,329,1705,4.279635258,17.31578947,409,67,43,59,16,1,18,20,5,19,0,18,0,0,1,0,0.352838039,5,4
1435,22,454,2249,4.033039648,20.63636364,538,68,63,73,33,21,17,47,4,22,0,19,0,0,0,0,0.276972115,4,4
1436,28,628,3069,3.972929936,22.42857143,734,77,78,132,37,21,23,69,7,28,0,36,0,0,0,0,0.440232962,4,4
1437,27,454,2212,3.843612335,16.81481481,514,31,65,80,12,8,9,69,5,22,0,3,4,0,0,2,0.479905963,4,4
1438,32,473,2318,3.993657505,14.78125,544,57,52,92,27,9,11,44,6,28,0,15,3,0,1,2,0.279943734,3,3
1439,42,1140,5753,4.142105263,27.14285714,1385,125,130,260,77,36,40,91,16,40,0,45,1,0,2,1,0.453384638,5,4
1440,17,344,1622,3.796511628,20.23529412,407,38,44,62,12,13,14,50,10,15,0,6,1,0,0,0,0.281437099,3,3
1441,47,853,4311,4.052754982,18.14893617,1002,118,81,147,44,28,32,87,11,39,0,54,7,0,1,1,0.340216607,5,4
1442,33,614,3311,4.516286645,18.60606061,793,113,65,118,55,22,21,45,9,31,0,26,2,0,2,0,0.405393511,5,4
1443,25,465,2278,3.937634409,18.6,537,42,63,80,31,11,23,61,11,24,0,4,1,0,1,2,0.432154149,4,4
1444,18,412,2025,4.014563107,22.88888889,452,52,46,87,24,18,5,41,4,15,0,17,2,0,1,0,0.337640196,4,4
1445,9,283,1344,3.809187279,31.44444444,325,31,32,52,16,13,10,32,4,9,0,18,0,0,0,0,0.416239262,2,2
1446,7,100,446,3.57,14.28571429,102,6,19,13,3,3,2,16,3,7,0,0,0,0,1,0,0.382433295,2,2
1447,27,536,2602,3.912313433,19.85185185,613,74,76,83,35,27,19,57,12,25,0,16,1,0,1,1,0.200896502,4,4
1448,22,540,2403,3.555555556,24.54545455,527,34,78,101,12,16,7,60,15,16,0,20,5,0,1,6,0.378936261,3,3
1449,23,474,2275,3.835443038,20.60869565,557,48,63,82,20,22,22,41,4,18,0,24,4,0,1,2,0.322322637,3,3
1450,25,596,3106,4.256711409,23.84,792,88,82,126,46,20,14,41,4,23,0,13,1,0,0,0,0.388913274,4,4
1451,33,634,3090,3.894321767,19.21212121,771,67,96,86,37,31,37,88,10,31,0,20,2,0,0,2,0.329329312,4,4
1452,43,835,4168,4.053892216,19.41860465,994,81,115,117,62,18,46,107,12,41,0,23,2,0,0,3,0.363768429,4,4
1453,10,240,1131,3.704166667,24,271,21,36,40,3,8,10,33,12,8,0,0,1,0,0,1,0.568271339,3,4
1454,11,234,1154,4.034188034,21.27272727,275,27,37,43,10,8,12,25,6,11,0,17,0,0,0,0,0.464793354,3,3
1455,44,819,3973,3.908424908,18.61363636,990,95,127,113,49,35,47,129,11,44,0,16,0,0,0,0,0.286730587,4,4
1456,33,534,2439,3.689138577,16.18181818,578,53,77,89,23,20,28,59,9,32,0,17,1,0,1,1,0.290231913,3,4
1457,16,424,2132,4.068396226,26.5,528,46,49,79,29,2,13,46,9,16,0,14,0,0,0,3,0.441316009,4,3
1458,22,424,2144,4.077830189,19.27272727,513,42,59,69,31,19,28,51,0,21,0,3,0,0,0,0,0.399234772,4,4
1459,13,270,1429,4.262962963,20.76923077,354,30,30,44,18,4,13,35,0,12,0,4,0,0,0,1,0.521753132,3,4
1460,19,416,1924,3.473557692,21.89473684,431,36,69,49,18,22,16,65,11,18,0,9,0,0,3,1,0.269071728,3,2
1461,21,666,3568,4.414414414,31.71428571,893,69,89,108,37,16,26,79,18,20,0,20,0,0,1,0,0.468130201,4,4
1462,25,505,2416,3.895049505,20.2,580,60,60,88,27,15,13,56,3,25,0,27,0,0,0,1,0.278780967,4,4
1463,16,416,2140,4.242788462,26,548,71,53,65,27,9,23,51,8,16,0,25,0,0,3,1,0.27517873,3,4
1464,21,375,1856,4.042666667,17.85714286,467,67,47,67,27,13,16,38,5,21,0,21,0,0,0,1,0.301689535,4,4
1465,22,375,1843,3.992,17.04545455,439,48,47,68,23,7,19,39,5,22,0,16,0,0,0,0,0.478589773,4,4
1466,5,258,1239,3.755813953,51.6,295,15,34,47,10,8,21,27,6,4,0,0,0,0,1,1,0.261345327,3,2
1467,34,582,2782,3.790378007,17.11764706,620,61,78,103,26,16,22,72,20,32,0,15,1,1,4,1,0.195745304,3,3
1468,7,204,1034,4.009803922,29.14285714,233,19,33,31,7,11,8,30,4,6,0,4,0,0,0,3,0.211462498,3,3
1469,32,570,2773,3.928070175,17.8125,626,50,85,104,37,14,28,69,10,31,0,13,1,0,0,4,0.361616135,3,3
1470,39,758,3828,4.117414248,19.43589744,950,118,90,121,49,25,34,97,12,37,0,17,1,0,1,4,0.32311061,4,4
1471,27,433,2185,4.127020785,16.03703704,530,67,49,87,30,9,21,47,4,26,0,16,1,0,0,0,0.430279404,4,4
1472,13,254,1158,3.433070866,19.53846154,240,10,36,34,3,10,10,41,8,13,0,1,0,0,1,0,0.334113359,3,3
1473,21,638,2975,3.753918495,30.38095238,718,48,92,99,38,27,14,77,1,20,0,44,0,0,3,2,0.457513273,4,4
1474,23,417,1945,3.755395683,18.13043478,449,42,72,60,19,15,16,67,18,18,0,17,5,0,0,2,0.215080589,3,3
1475,20,423,2119,4.087470449,21.15,481,45,55,97,23,15,7,38,7,19,1,16,0,0,0,0,0.463984638,4,4
1476,2,35,165,3.8,17.5,38,2,4,5,2,1,1,7,1,2,0,0,0,0,0,1,0.344867527,1,1
1477,31,621,3281,4.351046699,20.03225806,805,112,81,117,42,25,33,62,2,27,0,14,4,0,0,1,0.336134374,4,4
1478,24,491,2314,3.617107943,20.45833333,497,23,65,79,16,24,11,77,10,20,0,10,4,0,0,4,0.44623512,3,4
1479,14,317,1676,4.280757098,22.64285714,413,39,52,56,25,11,15,29,7,13,0,2,0,0,0,0,0.443395972,3,4
1480,31,675,3358,4.017777778,21.77419355,794,67,102,121,22,25,26,88,16,29,0,23,1,0,1,0,0.349568278,4,4
1481,24,578,2882,4.064013841,24.08333333,667,59,84,86,36,19,21,88,1,23,0,13,0,0,0,1,0.323842615,5,4
1482,26,569,2841,4.057996485,21.88461538,680,60,78,115,21,11,14,54,5,25,0,24,0,0,1,1,0.448394507,4,4
1483,21,361,1711,3.831024931,17.19047619,387,29,34,71,18,16,22,36,5,17,0,15,3,0,0,1,0.300682127,4,4
1484,32,815,3784,3.775460123,25.46875,889,103,99,132,50,30,33,87,8,30,0,45,2,0,0,2,0.271240413,4,4
1485,20,510,2696,4.250980392,25.5,606,85,45,85,39,20,30,42,5,17,1,29,1,0,1,1,0.315511614,4,4
1486,5,134,757,4.089552239,26.8,161,22,22,18,9,4,7,19,6,1,3,5,0,0,0,1,0.165828526,2,2
1487,18,430,1912,3.581395349,23.88888889,424,43,45,69,28,22,12,44,2,16,1,29,0,0,0,1,0.379071355,4,4
1488,5,141,717,4.134751773,28.2,176,18,27,19,7,4,8,24,5,4,0,2,0,0,0,0,0.314538956,2,3
1489,14,211,1002,3.876777251,15.07142857,232,34,22,44,15,6,10,12,9,13,0,8,0,0,1,0,0.259637356,3,2
1490,18,352,1637,3.821022727,19.55555556,403,47,52,58,8,13,23,60,9,16,1,23,2,0,0,0,0.272792369,3,4
1491,26,547,2703,4.020109689,21.03846154,658,60,68,105,33,23,19,59,6,21,0,22,5,0,0,2,0.333822697,4,4
1492,16,326,1539,3.736196319,20.375,384,32,47,45,16,10,25,55,3,15,0,2,0,0,0,0,0.372410327,3,3
1493,52,634,2990,3.831230284,12.19230769,698,65,90,93,38,15,25,95,10,49,0,27,3,0,0,0,0.339487702,4,4
1494,15,239,1174,3.907949791,15.93333333,269,28,35,37,15,8,10,22,2,14,0,2,0,0,0,1,0.307874918,3,3
1495,22,364,1780,3.953296703,16.54545455,435,40,57,53,20,8,15,62,7,13,3,16,6,0,0,1,0.248585522,4,3
1496,39,501,2550,4.117764471,12.84615385,603,82,59,108,37,17,18,39,6,36,0,16,2,0,0,0,0.332973152,4,4
1497,8,177,852,3.774011299,22.125,196,9,45,22,3,17,5,32,1,8,0,0,0,0,0,1,0.527094364,2,3
1498,13,391,1995,4.10741688,30.07692308,492,46,59,62,15,10,15,60,25,12,0,7,0,0,0,2,0.304750293,3,2
1499,21,463,2264,3.920086393,22.04761905,536,36,75,65,21,12,15,78,16,18,0,4,2,0,0,5,0.364154518,3,3
1500,22,494,2431,3.981781377,22.45454545,557,43,67,84,38,16,24,39,1,21,0,17,0,0,1,2,0.438334733,4,4
1501,29,680,3042,3.536764706,23.44827586,735,50,96,97,24,36,30,125,10,27,0,21,1,0,0,1,0.300845176,4,4
1502,18,454,2274,4.083700441,25.22222222,565,56,57,71,39,14,28,61,8,15,0,18,2,0,0,0,0.307197452,4,4
1503,22,477,2291,3.886792453,21.68181818,544,44,61,89,31,19,16,46,11,21,0,15,0,0,1,1,0.3727943,3,3
1504,9,162,809,4.012345679,18,198,17,21,29,8,8,5,22,8,9,0,6,0,0,1,3,0.298508853,3,3
1505,32,513,2456,3.777777778,16.03125,559,54,73,57,24,15,40,85,9,32,0,11,0,0,1,0,0.282601684,3,3
1506,27,459,2275,3.980392157,17,567,56,73,70,34,7,15,77,17,26,0,6,1,0,0,2,0.268830091,4,3
1507,21,675,3097,3.682962963,32.14285714,741,43,104,124,28,33,17,103,16,19,0,36,2,0,2,3,0.404831409,3,3
1508,20,411,2063,4.068126521,20.55,485,37,67,88,22,13,14,31,21,18,1,8,1,0,0,2,0.490973711,4,4
1509,29,590,2749,3.7,20.34482759,634,30,112,72,18,35,33,104,11,27,0,12,1,0,0,5,0.309215784,3,3
1510,16,329,1589,3.881458967,20.5625,373,34,50,48,21,10,12,42,8,15,0,7,0,0,0,1,0.291203171,3,4
1511,26,469,2397,4.151385928,18.03846154,587,43,68,88,30,17,15,59,10,26,0,7,0,0,0,2,0.34343788,4,4
1512,19,294,1459,4.037414966,15.47368421,353,43,40,40,20,13,12,41,6,18,0,19,0,0,0,1,0.372368217,3,3
1513,14,387,1988,4.217054264,27.64285714,476,67,48,82,19,17,22,31,6,13,0,14,1,0,0,1,0.368657798,4,4
1514,18,263,1370,4.224334601,14.61111111,318,39,39,46,15,3,8,36,3,18,0,2,0,0,0,0,0.389285296,3,4
1515,21,566,2711,3.915194346,26.95238095,630,59,84,84,33,9,23,72,11,20,0,33,1,0,2,0,0.421084404,4,4
1516,23,393,1794,3.646310433,17.08695652,426,29,46,71,19,11,12,62,4,18,0,18,4,0,0,0,0.309785962,4,4
1517,12,306,1530,4.035947712,25.5,345,37,41,58,14,10,15,41,7,10,0,21,2,0,0,0,0.385546118,4,4
1518,18,467,2263,3.895074946,25.94444444,527,35,55,78,31,27,22,54,7,17,0,14,0,0,0,0,0.434901148,4,4
1519,31,568,2681,3.818661972,18.32258065,652,49,97,72,22,17,33,89,18,28,0,25,2,0,1,0,0.336031437,4,4
1520,26,546,2702,4.005494505,21,628,61,81,112,31,22,29,43,5,20,0,19,5,0,1,2,0.350638211,4,3
1521,25,614,2897,3.819218241,24.56,696,66,102,80,35,29,31,84,16,15,1,26,8,0,4,5,0.276471585,4,3
1522,4,149,689,3.590604027,37.25,144,7,23,27,6,11,14,23,4,3,0,0,0,0,0,4,0.434777051,2,1
1523,22,427,2106,4.014051522,19.40909091,516,48,49,84,32,10,19,35,8,22,0,23,0,0,5,2,0.496728808,4,4
1524,20,400,1853,3.715,20,423,32,40,65,23,17,19,47,4,18,0,30,2,0,0,2,0.319557667,3,4
1525,46,878,4487,4.173120729,19.08695652,1108,82,111,169,39,29,50,88,24,45,0,11,1,0,1,6,0.373639852,4,4
1526,17,349,1759,4.12034384,20.52941176,411,54,49,68,19,17,10,39,2,16,0,9,0,0,0,1,0.396886826,3,3
1527,18,335,1435,3.337313433,18.61111111,346,18,55,41,12,12,16,60,6,17,0,7,0,0,1,0,0.347722173,3,4
1528,10,311,1651,4.36977492,31.1,404,43,29,75,30,12,8,21,5,10,0,16,0,0,1,0,0.506482959,3,4
1529,6,143,955,3.993006993,23.83333333,162,17,15,28,6,5,4,7,0,6,0,4,0,0,24,1,0.439218819,2,2
1530,18,456,2261,3.993421053,25.33333333,535,55,57,80,38,13,16,55,3,17,1,27,0,0,0,4,0.501803577,4,4
1531,5,155,735,3.761290323,31,174,11,29,18,10,7,4,29,3,5,0,3,0,0,0,2,0.218754187,3,2
1532,16,429,2188,4.135198135,26.8125,520,41,69,68,30,21,33,61,8,13,0,9,2,0,0,1,0.428650022,4,3
1533,28,545,2816,4.190825688,19.46428571,673,65,52,101,39,20,24,53,4,24,0,7,3,0,0,0,0.421344906,5,4
1534,12,258,1325,4.205426357,21.5,328,54,30,48,14,7,14,29,2,9,0,13,2,0,0,0,0.22905378,4,4
1535,26,500,2450,3.972,19.23076923,598,62,70,94,26,20,12,74,4,25,0,24,0,0,1,1,0.340552568,4,4
1536,26,554,2905,4.28700361,21.30769231,711,74,73,99,37,21,22,57,5,19,0,9,6,0,2,1,0.419892073,4,4
1537,16,269,1248,3.758364312,16.8125,314,31,38,36,15,20,16,47,6,15,0,11,0,0,0,0,0.239703581,3,4
1538,13,280,1546,4.521428571,21.53846154,369,41,47,55,12,9,15,28,6,11,0,0,1,0,0,4,0.62384969,3,3
