,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Punctuation_Errors,Connectivity_Index,Semantic_Similarity,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Dale_Challl_Readability_Score,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
1034,8,288,1329,3.78125,37,43,10,7,11,36,8,0,3,0,0,3,4,3,16.25168608,0.511134148,95.095,10.165,6.463801389,0.315972222,144,0.000122228,8
1035,34,617,3099,4.123176661,65,137,41,26,22,50,33,0,8,1,0,0,3,2,28.36363152,0.375914365,83.24847435,2.700248869,6.455962027,0.324149109,341,0.000268633,11
1036,25,429,2028,3.850815851,58,62,20,15,17,71,25,0,6,0,0,1,1,4,21.01169863,0.410510629,101.859558,2.737751351,5.444605697,0.291375291,243,0.000167896,8
1037,12,166,805,4.006024096,17,30,14,4,6,21,12,0,4,0,0,2,0,1,7.764358479,0.267970204,101.5688655,1.17051676,6.034802008,0.427710843,92,9.54E-05,6
1038,4,348,1601,3.672413793,51,55,8,20,22,44,4,0,8,0,0,2,6,1,47.99736688,0.518868804,22.50413793,33.31844937,4.905056322,0.278735632,200,0.000130287,6
1039,18,394,1946,4.078680203,58,82,13,16,10,38,18,0,25,0,0,0,0,1,14.2848538,0.357215255,84.98732092,4.48316092,6.685919853,0.322335025,217,0.000170582,8
1040,29,639,3093,3.951486698,100,110,27,23,31,60,24,1,12,4,0,4,3,4,28.07906438,0.273891777,87.95450704,4.55700298,6.385012849,0.276995305,351,0.00023774,9
1041,22,312,1434,3.772435897,51,51,10,13,11,30,21,0,7,1,0,0,3,0,14.88105321,0.261276007,105.4000699,1.569613424,5.655751515,0.371794872,166,0.000155807,7
1042,28,421,1952,3.795724466,52,94,19,0,10,45,27,0,12,1,0,4,2,1,15.22227391,0.317983299,99.53859561,1.636010605,6.407592094,0.368171021,219,0.000208191,9
1043,31,395,1861,3.873417722,51,74,20,11,17,46,29,0,26,2,0,3,1,0,11.15686789,0.306539506,99.02142915,0.504670502,6.067360759,0.326582278,219,0.000173268,9
1044,33,540,2759,4.268518519,64,103,44,14,25,37,32,1,21,0,2,1,1,0,24.36747387,0.310984641,87.60924242,1.879153366,6.962840067,0.353703704,287,0.000256545,11
1045,43,605,2855,3.880991736,75,113,40,28,28,69,33,8,35,2,0,0,2,1,15.77081956,0.248736516,98.02592158,1.101813678,6.13520344,0.32892562,353,0.00026729,10
1046,25,631,3085,3.993660856,99,115,31,29,33,86,25,0,18,0,0,4,5,3,34.37347568,0.331723392,80.92987068,6.033078075,6.514949166,0.294770206,393,0.000249829,10
1047,31,619,3144,4.2180937,75,143,37,26,26,62,26,0,32,5,0,1,4,3,30.47104924,0.304851115,78.73349315,3.593670224,7.330841842,0.353796446,369,0.000294153,11
1048,13,336,1565,3.785714286,50,50,7,14,17,57,13,0,9,0,0,2,0,4,23.4831174,0.424811035,85.17436813,6.24121372,6.140314469,0.324404762,195,0.000146405,7
1049,23,460,2213,3.976086957,63,85,26,5,16,45,21,0,25,2,0,0,0,1,20.50182966,0.370536238,81.52065217,3.59830351,6.585086957,0.323913043,240,0.000200132,9
1050,28,443,2188,4.0496614,59,87,35,10,18,54,20,3,9,4,0,0,2,1,13.90573741,0.263715535,88.60694977,1.632626836,6.167766559,0.30248307,263,0.000179984,9
1051,22,320,1429,3.665625,44,57,14,9,17,33,19,2,26,1,0,1,4,1,18.13968878,0.210793942,106.1494886,1.789825175,6.430392045,0.4125,172,0.000177298,8
1052,21,411,1842,3.588807786,53,72,20,26,23,52,21,0,12,0,0,0,1,4,36.9697331,0.185811758,94.54810219,3.549907731,6.297656482,0.389294404,246,0.000214906,8
1053,18,236,1141,3.940677966,42,44,10,3,9,30,18,0,1,0,0,1,1,1,5.175992507,0.201015711,93.87129002,0.45059952,6.762361959,0.5,138,0.000158494,6
1054,37,631,2800,3.640253566,72,63,33,15,26,91,28,8,29,1,0,2,1,1,30.19137726,0.349704444,111.2265614,3.31533321,5.833664758,0.253565769,300,0.000214906,10
1055,21,397,1958,4.027707809,62,72,24,16,28,46,21,0,14,0,0,0,1,2,14.83958249,0.457995355,78.75346767,3.067514677,6.403747979,0.314861461,248,0.000167896,8
1056,8,256,1327,4.23046875,45,47,17,10,20,37,8,0,2,0,0,0,1,2,15.9710623,0.380488902,60.67375,9.961395349,7.012410938,0.3515625,176,0.000120885,8
1057,17,311,1468,3.8585209,34,64,21,13,15,33,17,0,11,0,0,0,1,0,16.96458778,0.309345096,87.88897863,2.82055157,6.42244129,0.366559486,180,0.000153121,8
1058,25,488,2067,3.444672131,52,57,26,12,11,60,20,2,13,3,0,0,4,1,7.344104087,0.454279572,114.9041672,4.741907692,5.478319049,0.233606557,218,0.000153121,8
1059,27,405,1829,3.671604938,53,57,14,9,16,66,26,0,4,1,0,1,2,3,15.07418741,0.270069629,102.4144444,1.769815249,5.706080247,0.316049383,214,0.000171925,10
1060,31,509,2436,3.889980354,76,96,22,19,28,66,26,0,12,5,0,1,1,4,21.83859493,0.284323394,89.11473794,1.937650679,6.529347937,0.365422397,307,0.000249829,10
1061,29,528,2682,4.227272727,55,106,32,14,22,34,22,3,26,4,0,3,4,0,23.86325462,0.26938957,83.24590909,2.729629941,7.171228736,0.350378788,263,0.000248486,9
1062,13,227,1114,4.013215859,31,34,12,5,6,38,13,0,1,0,0,0,0,0,15.85139054,0.493921518,89.60404947,2.452209738,5.61554385,0.321585903,126,9.81E-05,7
1063,28,514,2574,4.114785992,74,107,28,7,27,53,27,0,5,1,0,1,2,3,38.04434313,0.259656012,85.16825875,2.818103606,6.635963702,0.392996109,295,0.000271319,9
1064,34,409,1954,3.938875306,48,72,22,9,13,52,27,2,11,5,0,5,0,0,14.52921547,0.283561736,96.58015928,0.028915364,5.93183853,0.322738386,216,0.000177298,9
1065,32,566,2670,3.791519435,83,89,38,25,34,85,31,0,8,1,0,1,0,7,26.66635794,0.356033891,90.82989068,2.586097561,5.797086219,0.318021201,354,0.00024177,9
1066,19,471,2519,4.488322718,65,96,23,17,39,42,19,0,23,0,0,1,1,2,15.50604593,0.431260586,71.20871606,6.070757381,7.145718192,0.309978769,282,0.000196102,10
1067,11,283,1302,3.689045936,40,50,17,11,11,32,11,0,3,0,0,0,4,2,28.54833744,0.447994709,89.24619981,6.172162805,5.861088628,0.356890459,161,0.00013566,7
1068,14,278,1394,4.115107914,48,50,23,10,19,30,14,0,10,0,0,0,3,0,22.55455667,0.280585468,81.99510791,3.528903654,6.722961048,0.413669065,180,0.000154464,8
1069,22,361,1703,3.828254848,61,82,14,8,19,36,22,0,10,0,0,2,0,3,13.62947107,0.368275911,93.62797217,2.052956752,6.025016948,0.315789474,220,0.000153121,8
1070,20,398,1934,3.972361809,67,70,20,15,25,60,19,1,18,0,0,0,3,3,21.77919347,0.330172569,82.69328392,3.54958998,6.527861608,0.341708543,257,0.00018267,8
1071,25,445,2061,3.761797753,55,79,22,12,26,48,19,5,18,1,0,2,2,2,21.7394116,0.27021122,97.32395506,2.830439917,5.832256404,0.323595506,242,0.000193416,8
1072,20,368,1771,3.929347826,60,82,22,14,8,33,19,0,17,0,0,0,1,1,13.77587731,0.326034248,86.77693478,2.856212018,6.437074783,0.399456522,219,0.000197445,8
1073,27,584,2964,4.207191781,80,109,36,23,28,59,27,0,31,0,0,1,4,1,27.35159625,0.362396359,82.31791223,4.37,6.899380999,0.340753425,335,0.00026729,10
1074,13,417,2029,3.925659472,73,84,15,29,27,58,13,0,2,0,0,0,1,2,35.05899351,0.358528942,76.48987272,9.078713693,6.514949437,0.338129496,286,0.000189386,8
1075,41,799,3911,4.051314143,94,133,37,15,30,74,39,2,25,0,0,3,1,1,41.59212849,0.342406809,92.81958393,3.469336805,6.81646183,0.287859825,383,0.000308928,12
1076,11,317,1496,3.788643533,46,56,20,20,13,45,11,0,6,0,0,3,2,6,36.97430834,0.299680233,80.70820476,7.584683196,6.958689389,0.378548896,200,0.00016118,8
1077,22,388,1918,4.069587629,50,87,39,17,10,35,21,0,16,1,0,1,5,1,14.15895015,0.485142797,93.43202905,2.627513491,5.935619306,0.262886598,238,0.000137003,8
1078,19,234,1158,4.115384615,29,51,12,6,11,21,19,0,4,0,1,0,0,1,10.47167283,0.347552389,92.01908907,-0.024162172,6.609115295,0.423076923,130,0.000132973,7
1079,23,406,1745,3.495073892,63,38,10,9,15,50,13,2,13,8,0,2,2,2,14.71271288,0.357502729,113.4865164,3.782515013,5.678796595,0.268472906,182,0.000146405,9
1080,22,290,1330,3.672413793,46,56,19,11,15,34,22,0,0,0,0,0,4,4,9.386179597,0.280321449,97.47821317,0.643488533,5.978214734,0.417241379,181,0.000162523,7
1081,14,387,1851,3.914728682,59,74,22,13,25,39,14,0,22,0,1,2,0,3,26.19237048,0.42370373,75.59610465,7.233571429,6.88443326,0.369509044,232,0.000192073,9
1082,16,367,1833,4.068119891,55,78,14,15,16,30,15,0,6,1,0,0,1,1,21.74099014,0.324259728,80.2815029,4.996517857,6.366107357,0.356948229,208,0.000175955,10
1083,25,468,2116,3.645299145,73,61,36,23,33,62,23,0,22,2,0,0,0,3,34.5306464,0.305888921,89.31496923,3.044844037,6.218238496,0.354700855,288,0.000222965,8
1084,29,601,3008,4.158069884,85,126,26,37,33,62,18,8,33,3,0,5,4,1,19.54162143,0.261311829,85.43427621,3.945044252,6.923884795,0.314475874,369,0.000253858,11
1085,30,451,2131,3.831485588,61,69,18,19,32,62,29,1,8,0,0,0,1,3,20.034326,0.294831514,96.09634405,1.48240275,6.167718744,0.348115299,261,0.000210877,8
1086,26,413,1921,3.791767554,62,62,23,13,21,65,19,2,20,6,0,2,0,1,12.34551366,0.249000669,94.64092894,1.836044776,5.991907189,0.382566586,246,0.00021222,8
1087,12,257,1231,3.879377432,37,43,15,9,10,46,12,0,5,0,0,3,1,3,26.11661435,0.368510157,85.025488,4.265657895,6.419077951,0.307392996,160,0.00010611,6
1088,37,624,2948,3.852564103,93,128,28,35,30,62,37,0,29,0,1,2,5,0,16.09100565,0.302933455,91.42389293,2.208029823,6.269615887,0.322115385,376,0.000269976,10
1089,35,503,2373,3.858846918,72,103,17,22,22,51,33,0,16,1,0,0,1,2,17.93464514,0.254882783,94.19273161,1.087074737,6.452563414,0.363817097,287,0.000245799,10
1090,17,276,1410,4.242753623,36,58,9,6,17,33,13,4,10,1,0,0,1,0,10.21236148,0.376410633,83.07356777,1.744554622,6.615756095,0.445652174,159,0.000165209,8
1091,24,310,1701,4.625806452,45,68,28,7,22,21,24,0,9,0,0,0,0,0,12.8471227,0.336450338,77.46780914,-0.08064554,7.384231183,0.458064516,191,0.000190729,8
1092,18,312,1511,3.977564103,46,46,15,12,20,29,18,0,10,0,0,2,5,1,13.72999148,0.330958128,93.25320513,2.48,6.925464103,0.397435897,168,0.000166552,8
1093,4,127,550,3.393700787,20,15,7,8,6,25,4,0,1,0,0,0,4,4,18.2266749,0.190648437,84.01347441,8.689117647,6.578937795,0.409448819,81,6.98E-05,4
1094,23,447,2099,3.800894855,70,59,23,22,29,64,23,0,5,0,0,2,5,4,30.61507369,0.358524054,93.99191713,3.473340403,6.296035687,0.344519016,267,0.000206847,10
1095,32,445,2037,3.752808989,54,77,25,9,18,56,32,0,17,0,0,0,13,1,15.70736617,0.342203319,103.747572,1.33383547,6.171373596,0.334831461,239,0.000200132,9
1096,20,365,1719,3.797260274,52,67,25,16,11,40,20,0,3,0,0,0,2,3,15.86405475,0.333772868,91.19508562,2.859736277,5.882768493,0.35890411,211,0.000175955,8
1097,13,312,1585,4.198717949,49,62,20,10,12,28,12,1,6,0,0,0,1,2,18.13368272,0.3857539,79.70769231,5.493984169,6.901867949,0.442307692,181,0.000185357,9
1098,9,210,1059,4.114285714,16,44,19,9,11,22,9,0,2,0,0,1,1,2,16.35533106,0.219069034,69.94880952,5.405172005,7.575880952,0.385714286,121,0.000108796,8
1099,17,328,1587,3.920731707,47,65,21,14,20,44,16,0,8,0,0,3,1,1,25.61839338,0.310268342,87.94964132,3.295339954,6.326537016,0.365853659,211,0.00016118,8
1100,5,193,957,4.056994819,31,38,14,17,9,14,5,0,6,0,0,3,3,5,15.60159534,0.360465676,65.08397927,12.39447863,8.578158446,0.481865285,123,0.000124914,6
1101,36,792,3941,4.09469697,110,142,37,42,32,75,35,1,19,0,0,1,2,0,39.6616037,0.328989863,89.33,4.551388889,6.621702525,0.29040404,438,0.000308928,10
1102,26,439,2087,3.924829157,57,77,27,16,22,56,25,0,29,1,0,2,0,0,21.90253474,0.299060971,93.34176231,2.2704,6.524159155,0.353075171,255,0.000208191,9
1103,24,528,2689,4.191287879,54,109,43,11,36,43,23,0,15,1,0,1,0,2,18.83881288,0.302494556,78.11409091,4.58313253,7.359366667,0.34469697,296,0.000244456,9
1104,5,80,425,4.4,8,16,10,3,0,9,5,0,0,0,0,0,1,0,5.164038701,0.540828109,72.155,1.574571429,6.995975,0.4625,46,4.97E-05,4
1105,38,504,2348,3.783730159,54,94,37,15,32,44,37,0,13,1,0,1,0,2,15.06381564,0.223636776,98.53360902,0.73470191,5.82949152,0.339285714,276,0.000229681,9
1106,26,307,1546,4.153094463,46,63,9,5,17,34,26,0,2,0,0,0,5,4,10.42952116,0.302161247,91.78700013,-0.293903743,6.433790203,0.42019544,174,0.000173268,8
1107,17,308,1418,3.733766234,50,53,10,15,18,38,17,0,17,0,0,1,1,2,8.186723579,0.405928344,91.2105233,2.797843137,6.021856073,0.37012987,184,0.000153121,8
1108,26,602,2987,4.048172757,78,116,36,29,52,65,24,0,17,2,0,0,1,0,77.51383837,0.416380703,73.43816509,5.223887468,6.778352696,0.322259136,376,0.000260574,11
1109,14,322,1568,3.944099379,51,56,25,16,22,43,14,0,6,0,0,0,1,6,19.9035214,0.391860306,77.60863354,5.064716413,6.29745528,0.326086957,213,0.000141032,8
1110,26,634,2986,3.832807571,81,120,36,26,33,65,23,1,33,2,0,6,6,5,47.86850322,0.322693378,84.80795923,5.607277092,6.315393327,0.282334385,360,0.000240427,10
1111,30,506,2267,3.669960474,48,94,29,12,27,61,23,6,22,2,0,3,4,3,25.168092,0.299420595,104.4465586,2.74745098,5.752513544,0.294466403,270,0.000200132,10
1112,28,408,2077,4.245098039,55,60,24,9,30,50,23,3,25,2,0,1,1,1,16.32444179,0.273458719,88.16117647,0.997795124,6.874806583,0.360294118,228,0.000197445,9
1113,15,330,1554,3.851515152,39,58,21,13,19,42,15,0,6,0,0,0,0,2,18.0093098,0.299671203,86.57409091,4.535717277,6.545942424,0.372727273,192,0.000165209,8
1114,14,372,1793,3.948924731,40,65,19,19,10,48,13,0,3,1,0,4,1,1,9.773534812,0.254999906,88.44241935,6.527974414,6.567399846,0.26344086,202,0.00013163,7
1115,34,427,1896,3.637002342,53,65,27,10,15,57,28,4,11,2,0,1,1,0,6.120953307,0.276161253,108.1009089,0.997912713,5.442743174,0.288056206,226,0.000165209,8
1116,20,383,1935,4.203655352,50,81,22,10,17,43,16,1,28,3,0,2,0,0,15.4362714,0.300639361,80.2672017,3.185850515,7.059969243,0.407310705,223,0.000209534,9
1117,39,457,2096,3.72428884,70,70,24,11,26,78,37,0,15,2,0,2,3,0,12.720922,0.171960726,100.9001442,0.105354331,5.979832795,0.334792123,279,0.000205504,8
1118,3,31,144,3.806451613,6,6,0,0,1,6,3,0,0,0,0,0,0,0,1.399074859,0.30539912,103.5595699,-0.411176471,6.186452688,0.677419355,19,2.82E-05,2
1119,26,510,2642,4.254901961,69,103,42,21,27,57,26,0,3,0,0,0,2,5,21.22101112,0.292143881,77.77479638,3.425896657,7.117246606,0.405882353,319,0.000278035,10
1120,12,351,1574,3.558404558,65,43,15,15,14,54,7,0,0,5,0,6,4,1,14.60581668,0.423833281,79.77189103,7.791980198,6.16695812,0.358974359,206,0.000169239,6
1121,20,477,2451,4.289308176,51,98,45,18,29,27,20,0,19,0,1,0,1,1,19.641558,0.388137907,82.9517783,5.384302491,6.673212621,0.29769392,268,0.000190729,9
1122,22,431,2119,4.032482599,64,78,38,20,26,33,20,2,11,0,0,0,1,2,19.75261181,0.240783423,83.11403238,3.401715931,7.099438789,0.352668213,259,0.000204161,8
1123,19,431,2105,3.953596288,70,81,18,14,29,63,19,0,6,0,0,1,2,5,40.48362611,0.313961834,80.95576994,4.871514665,6.410244731,0.352668213,275,0.000204161,10
1124,17,336,1654,4.056547619,49,67,13,7,20,38,17,0,12,0,0,2,0,1,28.61478439,0.35193935,81.77918067,3.484384257,6.778555602,0.392857143,194,0.000177298,8
1125,26,394,1726,3.474619289,63,53,18,18,23,85,23,1,0,2,0,0,8,3,17.17691247,0.173457339,98.05029285,1.622816092,5.430110465,0.337563452,260,0.000178641,8
1126,22,369,1898,4.276422764,37,86,25,13,15,32,22,0,5,0,0,1,2,3,13.20827824,0.347242862,90.30824279,2.136355258,6.821950308,0.322493225,208,0.000159837,8
1127,8,245,1115,3.612244898,42,48,10,15,11,35,7,0,2,0,0,0,1,8,10.04333136,0.345856398,85.28042092,8.216851145,5.993336735,0.408163265,161,0.000134317,6
1128,21,371,1840,4.064690027,52,76,25,11,6,49,21,0,6,0,0,3,2,3,11.43610386,0.243752748,86.97287511,2.505164589,6.172631896,0.339622642,219,0.000169239,8
1129,31,654,3046,3.837920489,84,118,45,36,23,45,16,14,51,3,0,5,1,3,17.31008101,0.326436251,95.00067328,4.244214315,6.662685933,0.296636086,351,0.000260574,12
1130,11,232,1102,3.849137931,34,55,9,6,8,28,11,0,8,0,0,0,3,0,34.7288621,0.373359591,82.95962382,4.115076027,6.724419436,0.379310345,140,0.000118199,6
1131,36,723,3748,4.30428769,97,138,53,25,30,73,36,0,30,0,0,1,0,0,30.05740232,0.351717651,77.51182746,3.659528285,6.969465975,0.313969571,416,0.000304899,11
1132,19,344,1683,3.976744186,52,74,15,14,18,39,19,0,2,0,0,1,3,4,30.47650124,0.277608126,87.87269278,2.729957534,6.232864076,0.386627907,212,0.000178641,8
1133,27,427,2047,3.927400468,60,76,16,15,27,46,27,0,1,0,0,2,0,6,25.95807725,0.373482972,94.88975453,1.81144169,6.12194526,0.37236534,240,0.000213563,8
1134,25,314,1476,3.843949045,35,58,17,17,18,33,25,0,8,0,0,2,5,0,13.7848315,0.231738329,99.24838344,0.427336364,5.81836135,0.404458599,178,0.000170582,8
1135,12,541,2772,4.280961183,66,106,35,14,35,32,12,0,31,0,0,4,1,1,48.98298549,0.443832278,60.83770872,15.20162637,8.324315404,0.354898336,288,0.000257888,10
1136,22,383,1925,4.143603133,55,86,21,15,10,47,22,0,18,0,0,0,2,0,13.55460873,0.406624794,84.68487717,2.349756871,6.561348611,0.37075718,234,0.000190729,9
1137,12,262,1285,3.988549618,39,46,16,8,16,35,11,0,5,1,0,3,1,4,12.3035552,0.280590087,83.60622774,4.459816294,6.346647074,0.416030534,160,0.000146405,6
1138,26,425,1991,3.807058824,64,85,24,12,17,51,26,0,7,0,0,0,1,3,20.96695994,0.367498696,95.49165385,2.085714286,5.896233937,0.352941176,253,0.000201475,8
1139,28,440,2194,4.106818182,56,102,23,20,23,44,28,0,15,0,0,0,2,0,11.45135605,0.366793305,81.86636364,1.46446649,6.282019481,0.329545455,268,0.000194759,8
1140,33,622,2889,3.79903537,72,103,31,21,28,83,31,0,14,2,0,0,2,4,34.50844364,0.316372544,96.9832091,3.296625324,6.04376427,0.297427653,337,0.000248486,11
1141,26,413,1956,3.93220339,67,68,15,15,26,46,17,6,27,3,0,0,1,1,11.45635022,0.256602198,97.30388294,1.937280702,6.488928981,0.380145278,237,0.000210877,9
1142,26,445,2111,3.862921348,65,70,23,12,24,50,19,2,10,5,0,1,1,3,27.92631031,0.236640394,91.36490709,2.326356589,6.08216465,0.370786517,244,0.000221622,8
1143,27,464,2350,4.211206897,67,110,21,20,26,39,22,3,25,2,0,2,2,1,26.63720247,0.428143948,88.01789911,2.288593125,6.462635185,0.357758621,283,0.000222965,9
1144,17,459,2212,3.947712418,58,73,18,14,22,60,13,0,21,4,0,1,1,4,44.30536091,0.320301712,83.40254902,6.758130292,6.454937473,0.315904139,245,0.000194759,9
1145,29,474,2354,4.126582278,56,99,28,10,41,38,24,5,29,0,0,1,1,0,22.20718526,0.365040779,81.55006329,1.784236453,6.94562117,0.38185654,272,0.000243113,10
1146,23,337,1686,4.166172107,42,75,18,7,10,37,23,0,23,0,0,0,0,0,4.943512479,0.442649931,89.53930461,1.074829497,6.096868004,0.314540059,189,0.000142376,8
1147,34,543,2626,3.953959484,79,90,31,17,28,65,31,1,14,2,0,2,9,1,22.79240318,0.247316152,90.13314023,1.7424829,6.376946885,0.355432781,310,0.000259231,10
1148,21,427,2116,4.06088993,69,75,30,19,20,48,21,0,15,0,0,1,0,1,16.75077714,0.246114045,81.98214676,3.757658881,6.087211319,0.271662763,261,0.000155807,8
1149,30,467,2177,3.82869379,55,84,29,19,29,57,28,2,24,0,0,0,0,0,14.96064182,0.293078184,97.19586117,1.782223938,6.200619515,0.374732334,273,0.000235054,9
1150,11,219,1115,4.200913242,36,54,13,14,7,24,11,0,8,0,0,0,1,2,4.339513578,0.408773482,73.82727273,3.612727273,7.508009174,0.461187215,148,0.00013566,8
1151,25,394,1898,3.979695431,55,71,18,13,20,47,19,3,19,3,0,1,0,0,10.41148103,0.330061078,91.42286396,1.674268683,6.181546254,0.319796954,224,0.000169239,8
1152,32,649,3419,4.362095532,87,134,41,29,47,67,28,3,12,1,0,1,2,5,46.14921642,0.337608069,73.23227393,3.809549813,6.978104854,0.311248074,405,0.000271319,10
1153,12,280,1324,3.907142857,33,63,17,7,12,24,12,0,18,0,0,0,1,1,18.56074469,0.418803573,85.55952381,5.136602167,6.880369048,0.410714286,156,0.000154464,6
1154,33,648,3197,4.030864198,77,120,47,16,24,69,33,0,21,0,0,1,1,3,42.80540956,0.386456817,89.77075758,3.480146628,6.048133389,0.273148148,353,0.00023774,9
1155,27,477,2425,4.226415094,55,103,36,10,25,24,22,1,14,4,0,0,3,1,19.00240384,0.324891418,85.50333333,2.485656566,6.829957442,0.412997904,253,0.000264604,12
1156,25,477,2236,3.779874214,77,78,26,15,11,70,25,0,5,0,0,0,2,4,37.22385176,0.279505491,89.21219623,3.212327798,6.039387916,0.29769392,277,0.000190729,8
1157,17,412,1789,3.524271845,49,63,19,7,19,29,16,0,12,1,0,1,2,3,21.88655059,0.399125457,106.0551085,6.025219597,6.141628841,0.317961165,185,0.000175955,8
1158,21,377,1806,3.923076923,45,62,18,18,23,38,17,3,9,1,0,1,1,9,26.31494812,0.247296125,88.75391689,2.671139647,6.495452684,0.381962865,204,0.000193416,8
1159,37,658,3125,3.972644377,86,121,39,20,26,37,31,1,36,5,0,2,1,0,12.25484924,0.254981488,99.04160232,2.891079532,6.486326436,0.287234043,328,0.000253858,10
1160,24,439,2317,4.403189066,58,98,24,4,25,28,24,0,9,0,0,4,4,0,18.53533723,0.404051125,79.96554148,2.759937722,7.06153432,0.334851936,237,0.000197445,9
1161,16,362,1670,3.718232044,61,59,13,16,21,46,11,5,5,0,0,4,0,4,24.61667963,0.20066984,91.5584703,4.852302215,6.241738674,0.364640884,216,0.000177298,8
1162,30,455,2214,3.997802198,54,93,31,10,19,47,28,0,7,2,0,0,1,1,23.72617594,0.290475458,92.70984432,1.424111111,6.297447985,0.358241758,254,0.000218936,9
1163,31,511,2416,3.866927593,69,100,23,16,22,62,30,0,12,1,0,1,5,1,24.59326297,0.269323707,98.55044631,2.270894243,5.968209589,0.340508806,292,0.000233711,10
1164,14,425,2060,3.955294118,55,81,27,10,9,44,14,0,5,0,0,9,2,0,28.02831638,0.366847187,80.27520588,8.23548114,6.702637815,0.298823529,226,0.000170582,8
1165,24,486,2512,4.308641975,63,116,13,13,22,44,17,6,20,2,0,0,2,1,17.22834873,0.23145628,80.79236111,3.720866337,7.240076955,0.358024691,271,0.000233711,10
1166,27,759,3889,4.285902503,81,161,39,26,35,38,27,0,32,0,0,3,2,0,31.74008717,0.380342454,79.10064119,7.328701623,7.589664866,0.362318841,379,0.00036937,12
1167,68,956,4378,3.765690377,115,151,58,38,35,120,42,11,57,15,4,3,1,0,15.07710779,0.228170842,100.7088088,1.23105803,6.20020886,0.300209205,516,0.000385488,12
1168,20,291,1374,3.862542955,48,45,10,12,22,35,20,0,16,0,0,1,0,1,4.048695414,0.360804349,90.60489433,1.054468481,5.877492715,0.388316151,172,0.000151778,7
1169,26,389,1944,4.136246787,47,79,26,13,15,37,26,0,11,0,0,1,2,1,27.66170951,0.335242808,91.82538808,1.29543573,6.36756403,0.354755784,217,0.000185357,8
1170,22,377,1859,4.095490716,40,70,26,10,23,23,19,0,17,3,0,1,2,0,8.102031483,0.315215468,90.70419038,2.320454545,6.915694406,0.392572944,192,0.000198788,10
1171,37,627,3009,3.976076555,82,108,40,22,28,50,37,0,29,0,0,0,1,0,23.40026245,0.317839563,93.16118065,2.294178794,6.315408074,0.290271132,330,0.000244456,9
1172,28,487,2387,4.014373717,74,90,24,24,19,76,28,0,2,0,0,1,8,2,15.3079499,0.370518506,88.42560318,2.396502463,5.796105632,0.248459959,307,0.000162523,8
1173,11,223,1054,3.856502242,37,40,9,6,9,28,11,0,2,0,0,0,0,2,8.705944586,0.371422142,89.13889931,3.765269886,6.270592295,0.417040359,129,0.000124914,6
1174,14,473,2346,4.063424947,50,96,43,23,35,40,14,0,14,0,0,0,1,5,25.7291588,0.470445037,75.42241543,9.815249934,7.114935276,0.355179704,287,0.000225652,9
