,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,,Punctuation_Errors,,Grammar_Error_List,Number_of_Connectors,Connectivity_Index
1075,41,799,3911,4.051314143,94,133,37,15,30,74,39,2,25,0,0,3,1,,1,,['THE_SENT_END'],90,41.59212849
1076,11,317,1496,3.788643533,46,56,20,20,13,45,11,0,6,0,0,3,2,,6,,"['PRP_PAST_PART', 'YOUR_RE']",46,36.97430834
1077,22,388,1918,4.069587629,50,87,39,17,10,35,21,0,16,1,0,1,5,,1,,"['TWITTER', 'SUBJECT_VERB_AGREEMENT_PLURAL', 'ITS_TO_IT_S', 'PRP_VBG', 'ITS_TO_IT_S']",44,14.15895015
1078,19,234,1158,4.115384615,29,51,12,6,11,21,19,0,4,0,1,0,0,,1,,[],22,10.47167283
1079,23,406,1745,3.495073892,63,38,10,9,15,50,13,2,13,8,0,2,2,,2,,"['ITS_TO_IT_S', 'ITS_TO_IT_S']",37,14.71271288
1080,22,290,1330,3.672413793,46,56,19,11,15,34,22,0,0,0,0,0,4,,4,,"['YOUR_LOVES_ONES', 'IF_THERE', 'MASS_AGREEMENT', 'A_LOT_OF_NN']",35,9.386179597
1081,14,387,1851,3.914728682,59,74,22,13,25,39,14,0,22,0,1,2,0,,3,,[],49,26.19237048
1082,16,367,1833,4.068119891,55,78,14,15,16,30,15,0,6,1,0,0,1,,1,,['USE_TO_VERB'],56,21.74099014
1083,25,468,2116,3.645299145,73,61,36,23,33,62,23,0,22,2,0,0,0,,3,,[],60,34.5306464
1084,29,601,3008,4.158069884,85,126,26,37,33,62,18,8,33,3,0,5,4,,1,,"['PRP_REPITION', 'MICROSOFT_PRODUCTS', 'ON_SKYPE', 'MD_BASEFORM']",69,19.54162143
1085,30,451,2131,3.831485588,61,69,18,19,32,62,29,1,8,0,0,0,1,,3,,['MD_BASEFORM'],62,20.034326
1086,26,413,1921,3.791767554,62,62,23,13,21,65,19,2,20,6,0,2,0,,1,,[],45,12.34551366
1087,12,257,1231,3.879377432,37,43,15,9,10,46,12,0,5,0,0,3,1,,3,,['CAUSE_BECAUSE'],45,26.11661435
1088,37,624,2948,3.852564103,93,128,28,35,30,62,37,0,29,0,1,2,5,,0,,"['TWITTER', 'A_CD_NNS', 'ON_SKYPE', 'TWITTER', 'TWITTER']",82,16.09100565
1089,35,503,2373,3.858846918,72,103,17,22,22,51,33,0,16,1,0,0,1,,2,,['HAVNT'],69,17.93464514
1090,17,276,1410,4.242753623,36,58,9,6,17,33,13,4,10,1,0,0,1,,0,,['DT_PRP'],27,10.21236148
1091,24,310,1701,4.625806452,45,68,28,7,22,21,24,0,9,0,0,0,0,,0,,[],34,12.8471227
1092,18,312,1511,3.977564103,46,46,15,12,20,29,18,0,10,0,0,2,5,,1,,"['DOESENT', 'MICROSOFT_PRODUCTS', 'AM_I', 'WANT_TO_NN', 'BEEN_PART_AGREEMENT']",34,13.72999148
1093,4,127,550,3.393700787,20,15,7,8,6,25,4,0,1,0,0,0,4,,4,,"['CC_NNP_VBP', 'IT_VBZ', 'IT_VBZ', 'BEEN_PART_AGREEMENT']",19,18.2266749
1094,23,447,2099,3.800894855,70,59,23,22,29,64,23,0,5,0,0,2,5,,4,,"['COMP_THAN', 'ITS_TO_IT_S', 'TO_DO_HYPHEN', 'DO_YOU_WHAT', 'A_RB_NN']",61,30.61507369
1095,32,445,2037,3.752808989,54,77,25,9,18,56,32,0,17,0,0,0,13,,1,,"['HE_VERB_AGR', 'MANY_NN', 'HE_VERB_AGR', 'PRP_VBG', 'HE_VERB_AGR', 'THE_PUNCT', 'HE_VERB_AGR', 'CC_NNP_VBP', 'HE_VERB_AGR', 'CAUSE_BECAUSE', 'PRP_VBG', 'THE_SENT_END', 'DID_BASEFORM']",37,15.70736617
1096,20,365,1719,3.797260274,52,67,25,16,11,40,20,0,3,0,0,0,2,,3,,"['PERS_PRONOUN_AGREEMENT', 'BUNCH_OF']",46,15.86405475
1097,13,312,1585,4.198717949,49,62,20,10,12,28,12,1,6,0,0,0,1,,2,,['SO_CALLED_HYPHEN'],41,18.13368272
1098,9,210,1059,4.114285714,16,44,19,9,11,22,9,0,2,0,0,1,1,,2,,['PRP_THE'],28,16.35533106
1099,17,328,1587,3.920731707,47,65,21,14,20,44,16,0,8,0,0,3,1,,1,,['U_RE'],41,25.61839338
1100,5,193,957,4.056994819,31,38,14,17,9,14,5,0,6,0,0,3,3,,5,,"['HOUSE_COMPOUNDS', 'HOME_COMPOUNDS', 'PRP_VBG']",28,15.60159534
1101,36,792,3941,4.09469697,110,142,37,42,32,75,35,1,19,0,0,1,2,,0,,"['PRP_HAVE_VB', 'HE_VERB_AGR']",97,39.6616037
1102,26,439,2087,3.924829157,57,77,27,16,22,56,25,0,29,1,0,2,0,,0,,[],62,21.90253474
1103,24,528,2689,4.191287879,54,109,43,11,36,43,23,0,15,1,0,1,0,,2,,[],41,18.83881288
1104,5,80,425,4.4,8,16,10,3,0,9,5,0,0,0,0,0,1,,0,,['MASS_AGREEMENT'],6,5.164038701
1105,38,504,2348,3.783730159,54,94,37,15,32,44,37,0,13,1,0,1,0,,2,,[],48,15.06381564
1106,26,307,1546,4.153094463,46,63,9,5,17,34,26,0,2,0,0,0,5,,4,,"['A_NNS', 'BUILT_IN_HYPHEN', 'HE_VERB_AGR', 'DT_RB_IN', 'AGREEMENT_SENT_START_2']",34,10.42952116
1107,17,308,1418,3.733766234,50,53,10,15,18,38,17,0,17,0,0,1,1,,2,,['HAVE_PART_AGREEMENT'],31,8.186723579
1108,26,602,2987,4.048172757,78,116,36,29,52,65,24,0,17,2,0,0,1,,0,,['LIFE_COMPOUNDS'],97,77.51383837
1109,14,322,1568,3.944099379,51,56,25,16,22,43,14,0,6,0,0,0,1,,6,,['BELIVE_BELIEVE'],48,19.9035214
1110,26,634,2986,3.832807571,81,120,36,26,33,65,23,1,33,2,0,6,6,,5,,"['TWITTER', 'NON3PRS_VERB', 'THE_SUPERLATIVE', 'ITS_TO_IT_S', 'PRP_VBG', 'MICROSOFT_PRODUCTS']",75,47.86850322
1111,30,506,2267,3.669960474,48,94,29,12,27,61,23,6,22,2,0,3,4,,3,,"['ITS_TO_IT_S', 'ON_COMPOUNDS', 'HE_VERB_AGR', 'COMP_THAN']",49,25.168092
1112,28,408,2077,4.245098039,55,60,24,9,30,50,23,3,25,2,0,1,1,,1,,['COMP_THAN'],37,16.32444179
1113,15,330,1554,3.851515152,39,58,21,13,19,42,15,0,6,0,0,0,0,,2,,[],39,18.0093098
1114,14,372,1793,3.948924731,40,65,19,19,10,48,13,0,3,1,0,4,1,,1,,['HE_VERB_AGR'],33,9.773534812
1115,34,427,1896,3.637002342,53,65,27,10,15,57,28,4,11,2,0,1,1,,0,,['PRP_REPITION'],38,6.120953307
1116,20,383,1935,4.203655352,50,81,22,10,17,43,16,1,28,3,0,2,0,,0,,[],39,15.4362714
1117,39,457,2096,3.72428884,70,70,24,11,26,78,37,0,15,2,0,2,3,,0,,"['MASS_AGREEMENT', 'MASS_AGREEMENT', 'PRP_PAST_PART']",51,12.720922
1118,3,31,144,3.806451613,6,6,0,0,1,6,3,0,0,0,0,0,0,,0,,[],1,1.399074859
1119,26,510,2642,4.254901961,69,103,42,21,27,57,26,0,3,0,0,0,2,,5,,"['HE_VERB_AGR', 'A_NNS']",64,21.22101112
1120,12,351,1574,3.558404558,65,43,15,15,14,54,7,0,0,5,0,6,4,,1,,"['BEEN_PART_AGREEMENT', 'DOUBLE_NEGATIVE', 'EYE_COMPOUNDS', 'DOUBLE_NEGATIVE']",55,14.60581668
1121,20,477,2451,4.289308176,51,98,45,18,29,27,20,0,19,0,1,0,1,,1,,['BACK_COMPOUNDS'],46,19.641558
1122,22,431,2119,4.032482599,64,78,38,20,26,33,20,2,11,0,0,0,1,,2,,['SUPER_COMPOUNDS'],49,19.75261181
1123,19,431,2105,3.953596288,70,81,18,14,29,63,19,0,6,0,0,1,2,,5,,"['MISSING_TO_BEFORE_A_VERB', 'BEEN_PART_AGREEMENT']",62,40.48362611
1124,17,336,1654,4.056547619,49,67,13,7,20,38,17,0,12,0,0,2,0,,1,,[],50,28.61478439
1125,26,394,1726,3.474619289,63,53,18,18,23,85,23,1,0,2,0,0,8,,3,,"['DT_PRP', 'MANY_NN', 'NON3PRS_VERB', 'IF_VB', 'HAVE_PART_AGREEMENT', 'AND_END', 'IT_VBZ', 'YOUR_RE']",51,17.17691247
1126,22,369,1898,4.276422764,37,86,25,13,15,32,22,0,5,0,0,1,2,,3,,"['IT_VBZ', 'IT_VBZ']",50,13.20827824
1127,8,245,1115,3.612244898,42,48,10,15,11,35,7,0,2,0,0,0,1,,8,,['CAUSE_BECAUSE'],36,10.04333136
1128,21,371,1840,4.064690027,52,76,25,11,6,49,21,0,6,0,0,3,2,,3,,"['PEOPLE_VBZ', 'SUPERLATIVE_THAN']",48,11.43610386
1129,31,654,3046,3.837920489,84,118,45,36,23,45,16,14,51,3,0,5,1,,3,,['MD_BASEFORM'],76,17.31008101
1130,11,232,1102,3.849137931,34,55,9,6,8,28,11,0,8,0,0,0,3,,0,,"['BELIVE_BELIEVE', 'MUCH_COUNTABLE', 'DOSNT']",29,34.7288621
1131,36,723,3748,4.30428769,97,138,53,25,30,73,36,0,30,0,0,1,0,,0,,[],89,30.05740232
1132,19,344,1683,3.976744186,52,74,15,14,18,39,19,0,2,0,0,1,3,,4,,"['MAN_COMPOUNDS', 'MICROSOFT_PRODUCTS', 'MICROSOFT_PRODUCTS']",57,30.47650124
1133,27,427,2047,3.927400468,60,76,16,15,27,46,27,0,1,0,0,2,0,,6,,[],61,25.95807725
1134,25,314,1476,3.843949045,35,58,17,17,18,33,25,0,8,0,0,2,5,,0,,"['THERE_IS_A_LOT_OF', 'NON3PRS_VERB', 'BELIVE_BELIEVE', 'HOME_COMPOUNDS', 'BELIVE_BELIEVE']",40,13.7848315
1135,12,541,2772,4.280961183,66,106,35,14,35,32,12,0,31,0,0,4,1,,1,,['A_NNS'],66,48.98298549
1136,22,383,1925,4.143603133,55,86,21,15,10,47,22,0,18,0,0,0,2,,0,,"['ADVISE_VBG', 'THE_PUNCT']",46,13.55460873
1137,12,262,1285,3.988549618,39,46,16,8,16,35,11,0,5,1,0,3,1,,4,,['THE_US'],37,12.3035552
1138,26,425,1991,3.807058824,64,85,24,12,17,51,26,0,7,0,0,0,1,,3,,['BELIVE_BELIEVE'],45,20.96695994
1139,28,440,2194,4.106818182,56,102,23,20,23,44,28,0,15,0,0,0,2,,0,,"['A_NNS', 'THERE_WAS_MANY']",50,11.45135605
1140,33,622,2889,3.79903537,72,103,31,21,28,83,31,0,14,2,0,0,2,,4,,"['HE_VERB_AGR', 'HE_VERB_AGR']",60,34.50844364
1141,26,413,1956,3.93220339,67,68,15,15,26,46,17,6,27,3,0,0,1,,1,,['SIGN_INTO'],45,11.45635022
1142,26,445,2111,3.862921348,65,70,23,12,24,50,19,2,10,5,0,1,1,,3,,['A_NNS'],65,27.92631031
1143,27,464,2350,4.211206897,67,110,21,20,26,39,22,3,25,2,0,2,2,,1,,"['CROSS_COMPOUNDS', 'A_NNS']",73,26.63720247
1144,17,459,2212,3.947712418,58,73,18,14,22,60,13,0,21,4,0,1,1,,4,,['DT_PRP'],52,44.30536091
1145,29,474,2354,4.126582278,56,99,28,10,41,38,24,5,29,0,0,1,1,,0,,['CYBER_COMPOUNDS'],44,22.20718526
1146,23,337,1686,4.166172107,42,75,18,7,10,37,23,0,23,0,0,0,0,,0,,[],23,4.943512479
1147,34,543,2626,3.953959484,79,90,31,17,28,65,31,1,14,2,0,2,9,,1,,"['CYBER_COMPOUNDS', 'THE_THEY', 'BE_PART_AGREEMENT_2', 'PRP_VBG', 'ITS_TO_IT_S', 'NON3PRS_VERB', 'THAT_VERY_COOL', 'MUCH_COUNTABLE', 'PLURAL_VERB_AFTER_THIS']",65,22.79240318
1148,21,427,2116,4.06088993,69,75,30,19,20,48,21,0,15,0,0,1,0,,1,,[],65,16.75077714
1149,30,467,2177,3.82869379,55,84,29,19,29,57,28,2,24,0,0,0,0,,0,,[],51,14.96064182
1150,11,219,1115,4.200913242,36,54,13,14,7,24,11,0,8,0,0,0,1,,2,,['WARE_COMPOUNDS'],24,4.339513578
1151,25,394,1898,3.979695431,55,71,18,13,20,47,19,3,19,3,0,1,0,,0,,[],39,10.41148103
1152,32,649,3419,4.362095532,87,134,41,29,47,67,28,3,12,1,0,1,2,,5,,"['HIGH_END_HYPHEN', 'HOME_COMPOUNDS']",90,46.14921642
1153,12,280,1324,3.907142857,33,63,17,7,12,24,12,0,18,0,0,0,1,,1,,['ONE_OF'],24,18.56074469
1154,33,648,3197,4.030864198,77,120,47,16,24,69,33,0,21,0,0,1,1,,3,,['USE_TO_VERB'],84,42.80540956
1155,27,477,2425,4.226415094,55,103,36,10,25,24,22,1,14,4,0,0,3,,1,,"['FEWER_LESS', 'HE_VERB_AGR', 'PRP_VBG']",34,19.00240384
1156,25,477,2236,3.779874214,77,78,26,15,11,70,25,0,5,0,0,0,2,,4,,"['A_NNS', 'THEIR_S']",65,37.22385176
1157,17,412,1789,3.524271845,49,63,19,7,19,29,16,0,12,1,0,1,2,,3,,"['HAND_COMPOUNDS', 'HOME_COMPOUNDS']",47,21.88655059
1158,21,377,1806,3.923076923,45,62,18,18,23,38,17,3,9,1,0,1,1,,9,,['THIS_IS_HAVE'],50,26.31494812
1159,37,658,3125,3.972644377,86,121,39,20,26,37,31,1,36,5,0,2,1,,0,,['CA_BRAND_NEW'],53,12.25484924
1160,24,439,2317,4.403189066,58,98,24,4,25,28,24,0,9,0,0,4,4,,0,,"['SOFTWARES', 'SOFTWARES', 'BELIVE_BELIEVE', 'THERE_S_MANY']",47,18.53533723
1161,16,362,1670,3.718232044,61,59,13,16,21,46,11,5,5,0,0,4,0,,4,,[],41,24.61667963
1162,30,455,2214,3.997802198,54,93,31,10,19,47,28,0,7,2,0,0,1,,1,,['AFFECTS'],48,23.72617594
1163,31,511,2416,3.866927593,69,100,23,16,22,62,30,0,12,1,0,1,5,,1,,"['WANT_TO_NN', 'ITS_TO_IT_S', 'ITS_TO_IT_S', 'ITS_TO_IT_S', 'A_INFINITIVE']",67,24.59326297
1164,14,425,2060,3.955294118,55,81,27,10,9,44,14,0,5,0,0,9,2,,0,,"['WEB_COMPOUNDS', 'PEOPLE_VBZ']",51,28.02831638
1165,24,486,2512,4.308641975,63,116,13,13,22,44,17,6,20,2,0,0,2,,1,,"['WANT_TO_NN', 'PRP_VB']",47,17.22834873
1166,27,759,3889,4.285902503,81,161,39,26,35,38,27,0,32,0,0,3,2,,0,,"['AGREEMENT_SENT_START', 'THE_ARE']",86,31.74008717
1167,68,956,4378,3.765690377,115,151,58,38,35,120,42,11,57,15,4,3,1,,0,,['HE_VERB_AGR'],91,15.07710779
1168,20,291,1374,3.862542955,48,45,10,12,22,35,20,0,16,0,0,1,0,,1,,[],34,4.048695414
1169,26,389,1944,4.136246787,47,79,26,13,15,37,26,0,11,0,0,1,2,,1,,"['PRP_VBG', 'THIS_NNS_VB']",51,27.66170951
1170,22,377,1859,4.095490716,40,70,26,10,23,23,19,0,17,3,0,1,2,,0,,"['CYBER_COMPOUNDS', 'CYBER_COMPOUNDS']",27,8.102031483
1171,37,627,3009,3.976076555,82,108,40,22,28,50,37,0,29,0,0,0,1,,0,,['HE_VERB_AGR'],67,23.40026245
1172,28,487,2387,4.014373717,74,90,24,24,19,76,28,0,2,0,0,1,8,,2,,"['PRP_JJ', 'A_INFINITIVE', 'IT_VBZ', 'PRONOUN_NOUN', 'IT_VBZ', 'THE_IT', 'DT_PRP', 'IT_VBZ']",44,15.3079499
1173,11,223,1054,3.856502242,37,40,9,6,9,28,11,0,2,0,0,0,0,,2,,[],26,8.705944586
1174,14,473,2346,4.063424947,50,96,43,23,35,40,14,0,14,0,0,0,1,,5,,['HE_VERB_AGR'],61,25.7291588
1175,22,394,1925,3.961928934,64,72,17,20,18,59,22,0,0,0,0,1,0,,3,,[],54,33.72705255
1176,31,465,2181,3.825806452,56,97,19,15,15,49,29,1,16,1,0,0,1,,2,,['EVERY_EACH_SINGULAR'],46,24.81243605
1177,25,387,1949,4.144702842,57,99,20,12,15,40,25,0,21,0,0,0,2,,2,,"['ON_COMPOUNDS', 'TWITTER']",33,15.88156451
1178,8,291,1468,4.158075601,36,65,14,15,15,27,8,0,11,0,0,1,0,,3,,[],36,44.66522991
1179,10,291,1358,3.738831615,31,52,21,12,18,40,10,0,4,0,0,1,1,,1,,['IF_VB'],20,14.85342663
1180,26,415,2009,4.021686747,39,97,19,6,11,50,25,0,17,1,0,0,0,,3,,[],42,21.46879626
1181,25,375,1779,3.938666667,41,65,22,5,14,37,24,1,22,0,0,0,1,,0,,['NON3PRS_VERB'],26,14.68076155
1182,24,485,2327,3.913402062,88,85,22,14,32,71,19,4,18,1,0,1,2,,2,,"['BELIVE_BELIEVE', 'TO_NON_BASE']",60,15.65813321
1183,26,404,2113,4.373762376,50,89,31,15,14,32,19,6,9,1,0,1,2,,2,,"['HAVE_PART_AGREEMENT', 'PRP_MD_NN']",48,23.18158643
1184,26,465,2253,3.956989247,72,74,29,15,29,60,22,0,12,4,0,1,5,,1,,"['EVERY_EACH_SINGULAR', 'ITS_TO_IT_S', 'COMP_THAN', 'ITS_TO_IT_S', 'IT_VBZ']",61,25.83720442
1185,15,332,1639,4.048192771,54,54,9,20,18,37,14,0,5,1,0,5,4,,4,,"['PRP_THE', 'THE_THEY', 'PLURAL_VERB_AFTER_THIS', 'WEEK_LONG_HYPHEN']",47,20.3574299
1186,34,527,2476,3.796963947,75,93,22,17,26,64,30,4,4,0,0,0,3,,3,,"['PRP_VB', 'THE_BEST_WAY', 'HE_VERB_AGR']",53,21.79013511
1187,27,488,2403,4.036885246,65,110,27,22,37,42,27,0,8,0,0,0,2,,3,,"['DT_PRP', 'IT_TIME_TO']",60,31.77442823
1188,16,384,1792,3.7578125,52,78,10,17,13,45,16,0,6,0,0,0,1,,1,,['BEEN_PART_AGREEMENT'],60,29.81383848
1189,38,557,2839,4.195691203,81,115,44,36,29,42,38,0,8,0,0,0,0,,2,,[],81,16.20385098
1190,27,546,2532,3.873626374,71,84,28,24,12,49,25,2,35,0,0,1,0,,0,,[],70,19.30253474
1191,35,468,2355,4.188034188,57,97,25,13,23,47,29,0,18,6,0,0,1,,2,,['DID_BASEFORM'],48,13.3602197
1192,25,336,1553,3.738095238,42,72,15,13,14,44,25,0,6,0,0,0,5,,1,,"['HOME_COMPOUNDS', 'NON3PRS_VERB', 'BEEN_PART_AGREEMENT', 'MD_BASEFORM', 'WANT_ONE']",52,13.33742915
1193,24,540,2556,3.788888889,81,88,21,28,30,74,24,0,2,0,0,2,2,,2,,"['PRP_REPITION', 'PRP_VBG']",80,27.26730049
1194,8,233,1136,3.978540773,31,47,14,10,11,30,8,0,12,0,0,1,4,,2,,"['NEWS_COMPOUNDS', 'HE_LIKE', 'IT_VBZ', 'PRP_VB']",32,22.96775352
1195,27,336,1624,3.967261905,44,63,24,5,11,28,27,0,10,0,0,1,1,,1,,['BEEN_PART_AGREEMENT'],28,12.16917855
1196,23,561,2781,4.049910873,68,90,28,14,40,79,20,0,12,3,0,0,2,,4,,"['COMP_THAN', 'CONDITIONAL_CLAUSE']",67,38.11169415
1197,26,527,2778,4.40227704,53,117,42,25,19,23,25,0,24,1,0,0,1,,0,,['HE_VERB_AGR'],68,38.05724275
1198,26,435,1974,3.627586207,69,74,15,9,9,74,26,0,4,0,0,2,0,,1,,[],42,21.33976159
1199,34,452,2120,3.814159292,63,94,19,19,13,46,31,1,6,2,0,0,1,,2,,['TO_NON_BASE'],56,14.0379085
1200,26,542,2646,4.014760148,71,105,27,19,24,55,14,8,16,4,0,0,3,,2,,"['DID_BASEFORM', 'BE_VBP_IN', 'DT_PRP']",78,41.42225904
1201,18,373,1847,4.09383378,48,68,15,16,26,47,16,0,12,2,0,3,4,,1,,"['MICROSOFT_PRODUCTS', 'A_NNS', 'TWITTER', 'NON3PRS_VERB']",42,19.24901137
1202,35,550,2808,4.301818182,66,112,24,17,17,47,33,1,21,1,0,1,0,,2,,[],44,13.44095785
1203,25,526,2615,4.119771863,67,102,30,13,24,52,22,0,29,3,0,0,1,,1,,['NON3PRS_VERB'],61,44.17672838
1204,11,258,1175,3.624031008,40,29,9,10,15,57,11,0,1,0,0,0,4,,6,,"['DOUBLE_NEGATIVE', 'BE_VBP_IN', 'DOUBLE_NEGATIVE', 'MD_BASEFORM']",29,6.379241682
1205,25,359,1778,4.086350975,46,80,17,14,20,38,25,0,19,0,0,2,1,,1,,['TO_NON_BASE'],47,13.62824484
1206,27,469,2238,3.874200426,58,67,39,16,31,87,27,0,15,0,0,2,4,,3,,"['NODT_DOZEN', 'PRP_THE', 'PRP_REPITION', 'A_NNS']",42,9.109497522
1207,26,457,2333,4.214442013,63,96,37,16,23,31,23,1,8,2,0,0,1,,5,,['NODT_DOZEN'],65,21.73507141
1208,23,480,2377,4.066666667,75,107,20,21,22,38,23,0,13,0,0,0,0,,0,,[],74,15.43348861
1209,23,412,2134,4.300970874,68,127,8,26,13,27,23,0,23,0,0,0,2,,3,,"['SOFTWARES', 'THE_THEY']",75,23.6629067
1210,46,552,2763,4.135869565,57,112,30,12,48,53,44,0,12,2,0,1,1,,1,,['DOUBLE_NEGATIVE'],52,12.82402752
1211,20,562,2440,3.53024911,63,70,28,35,15,66,16,1,11,2,0,4,7,,3,,"['AGREEMENT_SENT_START_2', 'DT_PRP', 'DT_DT', 'PRP_VB', 'A_NNS', 'A_NNS', 'YOU_HAV']",63,57.85520225
1212,18,389,1985,4.203084833,56,74,27,10,32,35,18,0,16,0,0,0,1,,1,,['STEP_BY_STEP_HYPHEN'],47,27.83806827
1213,6,106,489,3.679245283,16,16,5,4,3,22,6,0,0,0,0,0,0,,2,,[],16,12.23781052
1214,32,536,2688,4.139925373,81,124,23,22,28,62,32,0,21,0,0,1,0,,4,,[],65,16.57327662
1215,18,370,1747,3.837837838,57,61,19,15,20,37,17,1,8,0,0,1,2,,4,,"['HE_VERB_AGR', 'MANY_NN']",53,26.10010135
1216,36,524,2636,4.202290076,79,93,22,16,32,53,32,2,17,1,0,0,1,,6,,['AFFORD_VBG'],63,20.86627175
1217,26,544,2798,4.213235294,76,119,34,23,20,46,25,0,3,1,0,0,1,,3,,['UP_COMPOUNDS'],82,46.11748273
1218,14,214,967,3.724299065,24,47,11,11,7,17,14,0,16,0,0,1,2,,0,,"['USE_TO_VERB', 'HAND_COMPOUNDS']",23,6.890929611
1219,26,473,2446,4.255813953,80,108,32,13,20,52,26,0,5,0,0,0,1,,6,,['MANY_TIME'],53,29.48635002
1220,25,515,2502,3.963106796,78,90,22,14,31,74,20,1,13,4,0,0,1,,3,,['HOME_COMPOUNDS'],53,30.40795564
1221,26,407,1986,3.958230958,59,70,24,14,23,58,26,0,3,0,0,0,1,,6,,['ITS_TO_IT_S'],47,22.54863517
1222,26,488,2432,4.079918033,79,89,40,24,27,51,26,0,8,0,0,0,1,,2,,['HE_VERB_AGR'],64,22.56771718
1223,14,200,1012,4.185,21,42,17,10,14,14,13,1,5,0,0,1,2,,0,,"['A_INFINITIVE', 'BEEN_PART_AGREEMENT']",24,8.984805605
1224,11,273,1300,3.835164835,31,57,19,15,6,40,10,1,3,0,0,0,0,,2,,[],32,29.77450658
1225,32,496,2349,3.860887097,81,65,28,16,25,82,31,0,14,1,0,0,1,,2,,['THE_ARE'],62,18.60556404
1226,31,532,2553,3.902255639,68,79,22,21,42,81,26,1,11,4,0,3,3,,1,,"['ITS_TO_IT_S', 'HE_VERB_AGR', 'NON3PRS_VERB']",65,27.69854629
1227,8,186,929,4.064516129,31,31,14,8,6,34,8,0,1,0,0,0,0,,3,,[],30,13.66320978
1228,24,401,2122,4.401496259,41,97,38,15,21,26,22,2,15,0,0,0,1,,0,,['HAVE_PART_AGREEMENT'],52,24.06194198
1229,39,538,2659,4.081784387,74,87,39,18,23,61,33,2,21,5,0,4,0,,0,,[],65,17.16462953
1230,28,471,2221,3.83014862,68,90,27,12,27,46,25,2,20,1,0,0,1,,4,,['DOWN_COMPOUNDS'],66,35.18037384
1231,20,387,1892,4.031007752,46,91,29,10,8,30,20,0,28,0,0,0,0,,2,,[],37,22.52129463
1232,37,606,2935,4.004950495,82,131,27,23,37,62,31,3,32,2,0,1,1,,3,,['THE_PUNCT'],67,15.02261323
1233,25,364,1827,4.151098901,45,67,29,11,18,43,24,0,14,1,0,2,1,,0,,['THERE_RE_MANY'],32,16.47154655
1234,30,622,2811,3.702572347,72,92,40,23,22,64,23,3,22,4,0,1,2,,0,,"['FEWER_LESS', 'MD_BASEFORM']",74,34.15027649
1235,29,504,2358,3.813492063,62,90,31,35,43,41,27,1,32,1,0,1,1,,1,,['MASS_AGREEMENT'],93,36.18985655
1236,26,391,1806,3.731457801,52,65,16,11,31,49,22,0,5,4,0,0,0,,2,,[],47,24.50422639
1237,23,286,1412,4.031468531,41,61,14,10,17,36,20,3,1,0,0,0,2,,1,,"['CD_NN', 'THE_SENT_END']",35,15.10449925
1238,15,344,1625,3.822674419,44,55,22,19,27,39,15,0,17,0,0,0,2,,1,,"['PHRASE_REPETITION', 'YOUR_RE']",39,25.5604803
1239,25,592,2767,3.778716216,66,120,17,27,44,46,25,0,15,0,0,2,2,,2,,"['COMP_THAN', 'COMP_THAN']",70,33.4807172
1240,25,434,2087,3.951612903,64,71,22,10,13,42,23,0,4,2,0,1,6,,3,,"['THE_SENT_END', 'IT_VBZ', 'PRP_THE', 'A_TO', 'PRP_VB', 'OBJECTIVE_CASE']",45,15.63672511
1241,26,354,1635,3.793785311,49,65,11,9,5,37,26,0,3,0,0,2,3,,0,,"['I_AM_VB', 'PLURAL_VERB_AFTER_THIS', 'NEWS_COMPOUNDS']",47,12.57958444
1242,11,255,1241,3.952941176,38,49,17,14,14,28,11,0,8,0,0,3,2,,2,,"['PRINT_COMPOUNDS', 'SHIP_COMPOUNDS']",27,32.54519977
1243,23,435,2158,4.052873563,49,104,30,15,27,43,22,1,10,0,0,0,1,,1,,['SUBJECT_VERB_AGREEMENT_PLURAL'],58,24.53934807
1244,52,759,3499,3.773386034,103,147,41,39,40,81,50,1,34,1,0,0,4,,6,,"['ON_SKYPE', 'PAYED', 'AGREEMENT_SENT_START', 'THIS_MISSING_VERB']",86,26.49223098
1245,50,903,4521,4.157253599,124,192,42,27,33,82,45,4,25,2,0,3,1,,3,,['HE_VERB_AGR'],106,35.8097017
1246,33,499,2336,3.789579158,72,85,24,26,38,71,33,0,12,0,0,1,0,,2,,[],73,18.92085276
1247,45,479,2200,3.770354906,66,78,29,14,20,65,32,7,20,8,0,0,1,,1,,['HOME_COMPOUNDS'],51,8.740047336
1248,1,99,490,4.01010101,8,24,6,4,2,10,1,0,1,0,0,0,2,,3,,"['MUCH_COUNTABLE', 'A_INFINITIVE']",10,13
1249,24,414,2066,4.065217391,65,87,28,17,15,34,23,1,4,0,0,1,2,,1,,"['THE_SUPERLATIVE', 'THE_SUPERLATIVE']",52,21.6727826
1250,37,665,3222,3.957894737,78,134,41,22,31,78,34,1,25,2,0,0,2,,5,,"['ALL_TIME_HYPHEN', 'HE_VERB_AGR']",59,22.36128627
1251,31,481,2259,3.837837838,65,76,42,18,23,70,31,0,13,0,0,0,2,,2,,"['MD_BE_NON_VBP', 'THE_SENT_END']",56,18.6040893
1252,35,532,2573,3.954887218,74,97,19,18,22,66,29,3,17,3,0,3,1,,1,,['TWITTER'],74,21.63764892
